! AWR Design Environment (17603) Wed Feb 28 12:28:39 2024
! Document = 'Ideal Resonator'
! nPorts: 2, nXvals: 8751

# GHz S DB R 50
!Freq DBS11 AngS11 DBS21 AngS21 DBS12 AngS12 DBS22 AngS22 
2.7784 -6.7557283 -32.873285 -2.1295389 71.313373 -2.1295389 71.313373 -6.7557283 -32.873285 
2.7792 -6.7513361 -32.882776 -2.1295785 71.279549 -2.1295785 71.279549 -6.7513361 -32.882776 
2.78 -6.7469579 -32.892298 -2.1296182 71.245778 -2.1296182 71.245778 -6.7469579 -32.892298 
2.7808 -6.7425936 -32.901852 -2.1296579 71.212059 -2.1296579 71.212059 -6.7425936 -32.901852 
2.7816 -6.7382431 -32.911438 -2.1296976 71.178393 -2.1296976 71.178393 -6.7382431 -32.911438 
2.7824 -6.7339064 -32.921055 -2.1297373 71.144779 -2.1297373 71.144779 -6.7339064 -32.921055 
2.7832 -6.7295836 -32.930702 -2.129777 71.111217 -2.129777 71.111217 -6.7295836 -32.930702 
2.784 -6.7252744 -32.940381 -2.1298166 71.077707 -2.1298166 71.077707 -6.7252744 -32.940381 
2.7848 -6.7209789 -32.95009 -2.1298562 71.044249 -2.1298562 71.044249 -6.7209789 -32.95009 
2.7856 -6.7166971 -32.959829 -2.1298959 71.010843 -2.1298959 71.010843 -6.7166971 -32.959829 
2.7864 -6.7124288 -32.969598 -2.1299354 70.977488 -2.1299354 70.977488 -6.7124288 -32.969598 
2.7872 -6.7081741 -32.979397 -2.129975 70.944185 -2.129975 70.944185 -6.7081741 -32.979397 
2.788 -6.7039328 -32.989226 -2.1300145 70.910933 -2.1300145 70.910933 -6.7039328 -32.989226 
2.7888 -6.699705 -32.999083 -2.1300539 70.877733 -2.1300539 70.877733 -6.699705 -32.999083 
2.7896 -6.6954906 -33.008969 -2.1300934 70.844583 -2.1300934 70.844583 -6.6954906 -33.008969 
2.7904 -6.6912895 -33.018885 -2.1301327 70.811484 -2.1301327 70.811484 -6.6912895 -33.018885 
2.7912 -6.6871017 -33.028828 -2.130172 70.778436 -2.130172 70.778436 -6.6871017 -33.028828 
2.792 -6.6829272 -33.0388 -2.1302113 70.745439 -2.1302113 70.745439 -6.6829272 -33.0388 
2.7928 -6.6787659 -33.0488 -2.1302504 70.712492 -2.1302504 70.712492 -6.6787659 -33.0488 
2.7936 -6.6746178 -33.058827 -2.1302895 70.679595 -2.1302895 70.679595 -6.6746178 -33.058827 
2.7944 -6.6704827 -33.068882 -2.1303285 70.646749 -2.1303285 70.646749 -6.6704827 -33.068882 
2.7952 -6.6663608 -33.078965 -2.1303675 70.613952 -2.1303675 70.613952 -6.6663608 -33.078965 
2.796 -6.6622519 -33.089074 -2.1304063 70.581206 -2.1304063 70.581206 -6.6622519 -33.089074 
2.7968 -6.658156 -33.09921 -2.1304451 70.54851 -2.1304451 70.54851 -6.658156 -33.09921 
2.7976 -6.654073 -33.109373 -2.1304838 70.515863 -2.1304838 70.515863 -6.654073 -33.109373 
2.7984 -6.6500029 -33.119562 -2.1305224 70.483266 -2.1305224 70.483266 -6.6500029 -33.119562 
2.7992 -6.6459456 -33.129777 -2.1305608 70.450718 -2.1305608 70.450718 -6.6459456 -33.129777 
2.8 -6.6419012 -33.140019 -2.1305992 70.418219 -2.1305992 70.418219 -6.6419012 -33.140019 
2.8008 -6.6378695 -33.150285 -2.1306375 70.38577 -2.1306375 70.38577 -6.6378695 -33.150285 
2.8016 -6.6338506 -33.160578 -2.1306756 70.35337 -2.1306756 70.35337 -6.6338506 -33.160578 
2.8024 -6.6298443 -33.170895 -2.1307136 70.321018 -2.1307136 70.321018 -6.6298443 -33.170895 
2.8032 -6.6258507 -33.181238 -2.1307515 70.288715 -2.1307515 70.288715 -6.6258507 -33.181238 
2.804 -6.6218696 -33.191605 -2.1307893 70.256461 -2.1307893 70.256461 -6.6218696 -33.191605 
2.8048 -6.6179011 -33.201997 -2.130827 70.224256 -2.130827 70.224256 -6.6179011 -33.201997 
2.8056 -6.6139451 -33.212414 -2.1308645 70.192099 -2.1308645 70.192099 -6.6139451 -33.212414 
2.8064 -6.6100016 -33.222854 -2.1309019 70.15999 -2.1309019 70.15999 -6.6100016 -33.222854 
2.8072 -6.6060704 -33.233319 -2.1309391 70.127929 -2.1309391 70.127929 -6.6060704 -33.233319 
2.808 -6.6021517 -33.243807 -2.1309762 70.095917 -2.1309762 70.095917 -6.6021517 -33.243807 
2.8088 -6.5982453 -33.254319 -2.1310131 70.063952 -2.1310131 70.063952 -6.5982453 -33.254319 
2.8096 -6.5943512 -33.264854 -2.1310499 70.032035 -2.1310499 70.032035 -6.5943512 -33.264854 
2.8104 -6.5904693 -33.275412 -2.1310866 70.000165 -2.1310866 70.000165 -6.5904693 -33.275412 
2.8112 -6.5865996 -33.285994 -2.131123 69.968344 -2.131123 69.968344 -6.5865996 -33.285994 
2.812 -6.5827421 -33.296598 -2.1311593 69.936569 -2.1311593 69.936569 -6.5827421 -33.296598 
2.8128 -6.5788968 -33.307224 -2.1311955 69.904842 -2.1311955 69.904842 -6.5788968 -33.307224 
2.8136 -6.5750635 -33.317873 -2.1312315 69.873162 -2.1312315 69.873162 -6.5750635 -33.317873 
2.8144 -6.5712422 -33.328544 -2.1312673 69.841528 -2.1312673 69.841528 -6.5712422 -33.328544 
2.8152 -6.567433 -33.339237 -2.1313029 69.809942 -2.1313029 69.809942 -6.567433 -33.339237 
2.816 -6.5636357 -33.349952 -2.1313383 69.778403 -2.1313383 69.778403 -6.5636357 -33.349952 
2.8168 -6.5598504 -33.360689 -2.1313736 69.74691 -2.1313736 69.74691 -6.5598504 -33.360689 
2.8176 -6.5560769 -33.371446 -2.1314086 69.715464 -2.1314086 69.715464 -6.5560769 -33.371446 
2.8184 -6.5523152 -33.382225 -2.1314435 69.684064 -2.1314435 69.684064 -6.5523152 -33.382225 
2.8192 -6.5485654 -33.393025 -2.1314782 69.65271 -2.1314782 69.65271 -6.5485654 -33.393025 
2.82 -6.5448273 -33.403846 -2.1315127 69.621403 -2.1315127 69.621403 -6.5448273 -33.403846 
2.8208 -6.541101 -33.414688 -2.1315469 69.590141 -2.1315469 69.590141 -6.541101 -33.414688 
2.8216 -6.5373863 -33.42555 -2.131581 69.558926 -2.131581 69.558926 -6.5373863 -33.42555 
2.8224 -6.5336833 -33.436432 -2.1316149 69.527756 -2.1316149 69.527756 -6.5336833 -33.436432 
2.8232 -6.5299918 -33.447334 -2.1316485 69.496632 -2.1316485 69.496632 -6.5299918 -33.447334 
2.824 -6.5263119 -33.458256 -2.131682 69.465553 -2.131682 69.465553 -6.5263119 -33.458256 
2.8248 -6.5226436 -33.469198 -2.1317152 69.43452 -2.1317152 69.43452 -6.5226436 -33.469198 
2.8256 -6.5189867 -33.48016 -2.1317482 69.403532 -2.1317482 69.403532 -6.5189867 -33.48016 
2.8264 -6.5153413 -33.491141 -2.131781 69.37259 -2.131781 69.37259 -6.5153413 -33.491141 
2.8272 -6.5117073 -33.502141 -2.1318135 69.341692 -2.1318135 69.341692 -6.5117073 -33.502141 
2.828 -6.5080846 -33.51316 -2.1318459 69.31084 -2.1318459 69.31084 -6.5080846 -33.51316 
2.8288 -6.5044733 -33.524199 -2.1318779 69.280032 -2.1318779 69.280032 -6.5044733 -33.524199 
2.8296 -6.5008733 -33.535255 -2.1319098 69.249269 -2.1319098 69.249269 -6.5008733 -33.535255 
2.8304 -6.4972845 -33.546331 -2.1319414 69.218551 -2.1319414 69.218551 -6.4972845 -33.546331 
2.8312 -6.493707 -33.557425 -2.1319728 69.187877 -2.1319728 69.187877 -6.493707 -33.557425 
2.832 -6.4901406 -33.568537 -2.1320039 69.157248 -2.1320039 69.157248 -6.4901406 -33.568537 
2.8328 -6.4865853 -33.579667 -2.1320348 69.126663 -2.1320348 69.126663 -6.4865853 -33.579667 
2.8336 -6.4830412 -33.590815 -2.1320654 69.096122 -2.1320654 69.096122 -6.4830412 -33.590815 
2.8344 -6.4795081 -33.60198 -2.1320958 69.065625 -2.1320958 69.065625 -6.4795081 -33.60198 
2.8352 -6.4759861 -33.613163 -2.1321259 69.035172 -2.1321259 69.035172 -6.4759861 -33.613163 
2.836 -6.472475 -33.624364 -2.1321558 69.004763 -2.1321558 69.004763 -6.472475 -33.624364 
2.8368 -6.4689749 -33.635582 -2.1321854 68.974397 -2.1321854 68.974397 -6.4689749 -33.635582 
2.8376 -6.4654858 -33.646817 -2.1322148 68.944076 -2.1322148 68.944076 -6.4654858 -33.646817 
2.8384 -6.4620075 -33.658068 -2.1322438 68.913797 -2.1322438 68.913797 -6.4620075 -33.658068 
2.8392 -6.45854 -33.669337 -2.1322726 68.883562 -2.1322726 68.883562 -6.45854 -33.669337 
2.84 -6.4550834 -33.680622 -2.1323012 68.853371 -2.1323012 68.853371 -6.4550834 -33.680622 
2.8408 -6.4516375 -33.691924 -2.1323294 68.823222 -2.1323294 68.823222 -6.4516375 -33.691924 
2.8416 -6.4482024 -33.703242 -2.1323574 68.793117 -2.1323574 68.793117 -6.4482024 -33.703242 
2.8424 -6.444778 -33.714576 -2.1323851 68.763054 -2.1323851 68.763054 -6.444778 -33.714576 
2.8432 -6.4413642 -33.725926 -2.1324125 68.733034 -2.1324125 68.733034 -6.4413642 -33.725926 
2.844 -6.4379611 -33.737292 -2.1324397 68.703057 -2.1324397 68.703057 -6.4379611 -33.737292 
2.8448 -6.4345685 -33.748674 -2.1324665 68.673123 -2.1324665 68.673123 -6.4345685 -33.748674 
2.8456 -6.4311865 -33.760071 -2.1324931 68.643231 -2.1324931 68.643231 -6.4311865 -33.760071 
2.8464 -6.4278151 -33.771484 -2.1325194 68.613381 -2.1325194 68.613381 -6.4278151 -33.771484 
2.8472 -6.4244541 -33.782912 -2.1325454 68.583574 -2.1325454 68.583574 -6.4244541 -33.782912 
2.848 -6.4211036 -33.794355 -2.132571 68.553809 -2.132571 68.553809 -6.4211036 -33.794355 
2.8488 -6.4177635 -33.805814 -2.1325964 68.524086 -2.1325964 68.524086 -6.4177635 -33.805814 
2.8496 -6.4144338 -33.817287 -2.1326215 68.494405 -2.1326215 68.494405 -6.4144338 -33.817287 
2.8504 -6.4111144 -33.828774 -2.1326463 68.464765 -2.1326463 68.464765 -6.4111144 -33.828774 
2.8512 -6.4078054 -33.840277 -2.1326708 68.435168 -2.1326708 68.435168 -6.4078054 -33.840277 
2.852 -6.4045066 -33.851794 -2.1326949 68.405612 -2.1326949 68.405612 -6.4045066 -33.851794 
2.8528 -6.4012181 -33.863325 -2.1327188 68.376097 -2.1327188 68.376097 -6.4012181 -33.863325 
2.8536 -6.3979398 -33.87487 -2.1327423 68.346625 -2.1327423 68.346625 -6.3979398 -33.87487 
2.8544 -6.3946716 -33.886429 -2.1327656 68.317193 -2.1327656 68.317193 -6.3946716 -33.886429 
2.8552 -6.3914137 -33.898002 -2.1327885 68.287803 -2.1327885 68.287803 -6.3914137 -33.898002 
2.856 -6.3881658 -33.909589 -2.1328111 68.258453 -2.1328111 68.258453 -6.3881658 -33.909589 
2.8568 -6.384928 -33.92119 -2.1328333 68.229145 -2.1328333 68.229145 -6.384928 -33.92119 
2.8576 -6.3817003 -33.932804 -2.1328553 68.199878 -2.1328553 68.199878 -6.3817003 -33.932804 
2.8584 -6.3784825 -33.944431 -2.1328769 68.170651 -2.1328769 68.170651 -6.3784825 -33.944431 
2.8592 -6.3752748 -33.956072 -2.1328982 68.141465 -2.1328982 68.141465 -6.3752748 -33.956072 
2.86 -6.372077 -33.967726 -2.1329192 68.11232 -2.1329192 68.11232 -6.372077 -33.967726 
2.8608 -6.3688891 -33.979393 -2.1329398 68.083215 -2.1329398 68.083215 -6.3688891 -33.979393 
2.8616 -6.3657111 -33.991072 -2.1329601 68.054151 -2.1329601 68.054151 -6.3657111 -33.991072 
2.8624 -6.3625429 -34.002765 -2.1329801 68.025126 -2.1329801 68.025126 -6.3625429 -34.002765 
2.8632 -6.3593846 -34.01447 -2.1329997 67.996142 -2.1329997 67.996142 -6.3593846 -34.01447 
2.864 -6.356236 -34.026187 -2.133019 67.967199 -2.133019 67.967199 -6.356236 -34.026187 
2.8648 -6.3530972 -34.037917 -2.133038 67.938295 -2.133038 67.938295 -6.3530972 -34.037917 
2.8656 -6.3499681 -34.049659 -2.1330566 67.909431 -2.1330566 67.909431 -6.3499681 -34.049659 
2.8664 -6.3468487 -34.061414 -2.1330749 67.880607 -2.1330749 67.880607 -6.3468487 -34.061414 
2.8672 -6.3437389 -34.07318 -2.1330928 67.851822 -2.1330928 67.851822 -6.3437389 -34.07318 
2.868 -6.3406388 -34.084958 -2.1331104 67.823077 -2.1331104 67.823077 -6.3406388 -34.084958 
2.8688 -6.3375483 -34.096748 -2.1331276 67.794372 -2.1331276 67.794372 -6.3375483 -34.096748 
2.8696 -6.3344673 -34.108549 -2.1331445 67.765706 -2.1331445 67.765706 -6.3344673 -34.108549 
2.8704 -6.3313959 -34.120363 -2.133161 67.737079 -2.133161 67.737079 -6.3313959 -34.120363 
2.8712 -6.3283339 -34.132187 -2.1331772 67.708491 -2.1331772 67.708491 -6.3283339 -34.132187 
2.872 -6.3252815 -34.144023 -2.133193 67.679943 -2.133193 67.679943 -6.3252815 -34.144023 
2.8728 -6.3222384 -34.15587 -2.1332084 67.651433 -2.1332084 67.651433 -6.3222384 -34.15587 
2.8736 -6.3192048 -34.167728 -2.1332235 67.622963 -2.1332235 67.622963 -6.3192048 -34.167728 
2.8744 -6.3161805 -34.179597 -2.1332382 67.594531 -2.1332382 67.594531 -6.3161805 -34.179597 
2.8752 -6.3131656 -34.191477 -2.1332526 67.566138 -2.1332526 67.566138 -6.3131656 -34.191477 
2.876 -6.31016 -34.203367 -2.1332666 67.537783 -2.1332666 67.537783 -6.31016 -34.203367 
2.8768 -6.3071637 -34.215269 -2.1332802 67.509467 -2.1332802 67.509467 -6.3071637 -34.215269 
2.8776 -6.3041767 -34.22718 -2.1332935 67.48119 -2.1332935 67.48119 -6.3041767 -34.22718 
2.8784 -6.3011988 -34.239103 -2.1333064 67.452951 -2.1333064 67.452951 -6.3011988 -34.239103 
2.8792 -6.2982302 -34.251035 -2.1333189 67.42475 -2.1333189 67.42475 -6.2982302 -34.251035 
2.88 -6.2952707 -34.262978 -2.1333311 67.396587 -2.1333311 67.396587 -6.2952707 -34.262978 
2.8808 -6.2923204 -34.27493 -2.1333429 67.368462 -2.1333429 67.368462 -6.2923204 -34.27493 
2.8816 -6.2893792 -34.286893 -2.1333543 67.340375 -2.1333543 67.340375 -6.2893792 -34.286893 
2.8824 -6.286447 -34.298866 -2.1333653 67.312326 -2.1333653 67.312326 -6.286447 -34.298866 
2.8832 -6.2835239 -34.310848 -2.1333759 67.284315 -2.1333759 67.284315 -6.2835239 -34.310848 
2.884 -6.2806098 -34.32284 -2.1333862 67.256341 -2.1333862 67.256341 -6.2806098 -34.32284 
2.8848 -6.2777047 -34.334842 -2.1333961 67.228405 -2.1333961 67.228405 -6.2777047 -34.334842 
2.8856 -6.2748085 -34.346853 -2.1334056 67.200506 -2.1334056 67.200506 -6.2748085 -34.346853 
2.8864 -6.2719213 -34.358874 -2.1334147 67.172645 -2.1334147 67.172645 -6.2719213 -34.358874 
2.8872 -6.269043 -34.370903 -2.1334234 67.144821 -2.1334234 67.144821 -6.269043 -34.370903 
2.888 -6.2661735 -34.382942 -2.1334318 67.117035 -2.1334318 67.117035 -6.2661735 -34.382942 
2.8888 -6.2633129 -34.39499 -2.1334397 67.089285 -2.1334397 67.089285 -6.2633129 -34.39499 
2.8896 -6.2604611 -34.407047 -2.1334473 67.061572 -2.1334473 67.061572 -6.2604611 -34.407047 
2.8904 -6.2576181 -34.419113 -2.1334544 67.033897 -2.1334544 67.033897 -6.2576181 -34.419113 
2.8912 -6.2547839 -34.431188 -2.1334612 67.006258 -2.1334612 67.006258 -6.2547839 -34.431188 
2.892 -6.2519584 -34.443271 -2.1334676 66.978656 -2.1334676 66.978656 -6.2519584 -34.443271 
2.8928 -6.2491416 -34.455363 -2.1334736 66.95109 -2.1334736 66.95109 -6.2491416 -34.455363 
2.8936 -6.2463334 -34.467463 -2.1334792 66.923562 -2.1334792 66.923562 -6.2463334 -34.467463 
2.8944 -6.2435339 -34.479572 -2.1334844 66.896069 -2.1334844 66.896069 -6.2435339 -34.479572 
2.8952 -6.240743 -34.491689 -2.1334892 66.868613 -2.1334892 66.868613 -6.240743 -34.491689 
2.896 -6.2379608 -34.503814 -2.1334936 66.841194 -2.1334936 66.841194 -6.2379608 -34.503814 
2.8968 -6.235187 -34.515948 -2.1334976 66.81381 -2.1334976 66.81381 -6.235187 -34.515948 
2.8976 -6.2324218 -34.528089 -2.1335012 66.786463 -2.1335012 66.786463 -6.2324218 -34.528089 
2.8984 -6.2296652 -34.540239 -2.1335044 66.759152 -2.1335044 66.759152 -6.2296652 -34.540239 
2.8992 -6.226917 -34.552396 -2.1335072 66.731876 -2.1335072 66.731876 -6.226917 -34.552396 
2.9 -6.2241772 -34.564561 -2.1335095 66.704637 -2.1335095 66.704637 -6.2241772 -34.564561 
2.9008 -6.2214459 -34.576734 -2.1335115 66.677433 -2.1335115 66.677433 -6.2214459 -34.576734 
2.9016 -6.218723 -34.588914 -2.1335131 66.650265 -2.1335131 66.650265 -6.218723 -34.588914 
2.9024 -6.2160084 -34.601102 -2.1335142 66.623132 -2.1335142 66.623132 -6.2160084 -34.601102 
2.9032 -6.2133023 -34.613297 -2.133515 66.596035 -2.133515 66.596035 -6.2133023 -34.613297 
2.904 -6.2106044 -34.625499 -2.1335153 66.568974 -2.1335153 66.568974 -6.2106044 -34.625499 
2.9048 -6.2079148 -34.637709 -2.1335152 66.541948 -2.1335152 66.541948 -6.2079148 -34.637709 
2.9056 -6.2052335 -34.649926 -2.1335147 66.514957 -2.1335147 66.514957 -6.2052335 -34.649926 
2.9064 -6.2025604 -34.66215 -2.1335138 66.488001 -2.1335138 66.488001 -6.2025604 -34.66215 
2.9072 -6.1998955 -34.674381 -2.1335125 66.46108 -2.1335125 66.46108 -6.1998955 -34.674381 
2.908 -6.1972389 -34.686619 -2.1335108 66.434195 -2.1335108 66.434195 -6.1972389 -34.686619 
2.9088 -6.1945904 -34.698864 -2.1335086 66.407344 -2.1335086 66.407344 -6.1945904 -34.698864 
2.9096 -6.19195 -34.711115 -2.133506 66.380528 -2.133506 66.380528 -6.19195 -34.711115 
2.9104 -6.1893177 -34.723373 -2.133503 66.353747 -2.133503 66.353747 -6.1893177 -34.723373 
2.9112 -6.1866935 -34.735638 -2.1334996 66.327 -2.1334996 66.327 -6.1866935 -34.735638 
2.912 -6.1840774 -34.747909 -2.1334958 66.300288 -2.1334958 66.300288 -6.1840774 -34.747909 
2.9128 -6.1814693 -34.760186 -2.1334915 66.273611 -2.1334915 66.273611 -6.1814693 -34.760186 
2.9136 -6.1788693 -34.77247 -2.1334869 66.246968 -2.1334869 66.246968 -6.1788693 -34.77247 
2.9144 -6.1762772 -34.78476 -2.1334818 66.220359 -2.1334818 66.220359 -6.1762772 -34.78476 
2.9152 -6.1736931 -34.797057 -2.1334762 66.193785 -2.1334762 66.193785 -6.1736931 -34.797057 
2.916 -6.1711169 -34.809359 -2.1334703 66.167244 -2.1334703 66.167244 -6.1711169 -34.809359 
2.9168 -6.1685486 -34.821668 -2.1334639 66.140738 -2.1334639 66.140738 -6.1685486 -34.821668 
2.9176 -6.1659882 -34.833982 -2.1334571 66.114266 -2.1334571 66.114266 -6.1659882 -34.833982 
2.9184 -6.1634356 -34.846302 -2.1334499 66.087828 -2.1334499 66.087828 -6.1634356 -34.846302 
2.9192 -6.1608909 -34.858629 -2.1334422 66.061423 -2.1334422 66.061423 -6.1608909 -34.858629 
2.92 -6.158354 -34.87096 -2.1334341 66.035052 -2.1334341 66.035052 -6.158354 -34.87096 
2.9208 -6.1558249 -34.883298 -2.1334256 66.008715 -2.1334256 66.008715 -6.1558249 -34.883298 
2.9216 -6.1533035 -34.895641 -2.1334166 65.982412 -2.1334166 65.982412 -6.1533035 -34.895641 
2.9224 -6.1507899 -34.907989 -2.1334072 65.956142 -2.1334072 65.956142 -6.1507899 -34.907989 
2.9232 -6.148284 -34.920343 -2.1333974 65.929906 -2.1333974 65.929906 -6.148284 -34.920343 
2.924 -6.1457857 -34.932703 -2.1333872 65.903702 -2.1333872 65.903702 -6.1457857 -34.932703 
2.9248 -6.1432952 -34.945067 -2.1333765 65.877533 -2.1333765 65.877533 -6.1432952 -34.945067 
2.9256 -6.1408123 -34.957437 -2.1333654 65.851396 -2.1333654 65.851396 -6.1408123 -34.957437 
2.9264 -6.1383369 -34.969812 -2.1333538 65.825292 -2.1333538 65.825292 -6.1383369 -34.969812 
2.9272 -6.1358692 -34.982192 -2.1333418 65.799222 -2.1333418 65.799222 -6.1358692 -34.982192 
2.928 -6.1334091 -34.994577 -2.1333294 65.773184 -2.1333294 65.773184 -6.1334091 -34.994577 
2.9288 -6.1309565 -35.006967 -2.1333165 65.74718 -2.1333165 65.74718 -6.1309565 -35.006967 
2.9296 -6.1285114 -35.019362 -2.1333032 65.721208 -2.1333032 65.721208 -6.1285114 -35.019362 
2.9304 -6.1260738 -35.031762 -2.1332895 65.695269 -2.1332895 65.695269 -6.1260738 -35.031762 
2.9312 -6.1236437 -35.044166 -2.1332753 65.669362 -2.1332753 65.669362 -6.1236437 -35.044166 
2.932 -6.121221 -35.056576 -2.1332607 65.643488 -2.1332607 65.643488 -6.121221 -35.056576 
2.9328 -6.1188058 -35.068989 -2.1332456 65.617647 -2.1332456 65.617647 -6.1188058 -35.068989 
2.9336 -6.116398 -35.081407 -2.1332301 65.591838 -2.1332301 65.591838 -6.116398 -35.081407 
2.9344 -6.1139975 -35.09383 -2.1332142 65.566061 -2.1332142 65.566061 -6.1139975 -35.09383 
2.9352 -6.1116044 -35.106257 -2.1331978 65.540317 -2.1331978 65.540317 -6.1116044 -35.106257 
2.936 -6.1092187 -35.118689 -2.1331809 65.514605 -2.1331809 65.514605 -6.1092187 -35.118689 
2.9368 -6.1068402 -35.131124 -2.1331637 65.488925 -2.1331637 65.488925 -6.1068402 -35.131124 
2.9376 -6.1044691 -35.143564 -2.133146 65.463277 -2.133146 65.463277 -6.1044691 -35.143564 
2.9384 -6.1021052 -35.156008 -2.1331278 65.437661 -2.1331278 65.437661 -6.1021052 -35.156008 
2.9392 -6.0997486 -35.168457 -2.1331092 65.412077 -2.1331092 65.412077 -6.0997486 -35.168457 
2.94 -6.0973991 -35.180909 -2.1330901 65.386524 -2.1330901 65.386524 -6.0973991 -35.180909 
2.9408 -6.0950569 -35.193365 -2.1330706 65.361004 -2.1330706 65.361004 -6.0950569 -35.193365 
2.9416 -6.0927219 -35.205825 -2.1330507 65.335515 -2.1330507 65.335515 -6.0927219 -35.205825 
2.9424 -6.090394 -35.218289 -2.1330303 65.310057 -2.1330303 65.310057 -6.090394 -35.218289 
2.9432 -6.0880733 -35.230756 -2.1330095 65.284631 -2.1330095 65.284631 -6.0880733 -35.230756 
2.944 -6.0857596 -35.243228 -2.1329882 65.259237 -2.1329882 65.259237 -6.0857596 -35.243228 
2.9448 -6.0834531 -35.255703 -2.1329664 65.233874 -2.1329664 65.233874 -6.0834531 -35.255703 
2.9456 -6.0811536 -35.268182 -2.1329442 65.208542 -2.1329442 65.208542 -6.0811536 -35.268182 
2.9464 -6.0788612 -35.280664 -2.1329216 65.183242 -2.1329216 65.183242 -6.0788612 -35.280664 
2.9472 -6.0765758 -35.293149 -2.1328985 65.157972 -2.1328985 65.157972 -6.0765758 -35.293149 
2.948 -6.0742974 -35.305638 -2.132875 65.132734 -2.132875 65.132734 -6.0742974 -35.305638 
2.9488 -6.0720259 -35.318131 -2.132851 65.107527 -2.132851 65.107527 -6.0720259 -35.318131 
2.9496 -6.0697615 -35.330627 -2.1328266 65.082351 -2.1328266 65.082351 -6.0697615 -35.330627 
2.9504 -6.067504 -35.343126 -2.1328017 65.057205 -2.1328017 65.057205 -6.067504 -35.343126 
2.9512 -6.0652534 -35.355628 -2.1327763 65.03209 -2.1327763 65.03209 -6.0652534 -35.355628 
2.952 -6.0630097 -35.368133 -2.1327505 65.007006 -2.1327505 65.007006 -6.0630097 -35.368133 
2.9528 -6.0607728 -35.380641 -2.1327243 64.981953 -2.1327243 64.981953 -6.0607728 -35.380641 
2.9536 -6.0585428 -35.393153 -2.1326976 64.95693 -2.1326976 64.95693 -6.0585428 -35.393153 
2.9544 -6.0563197 -35.405667 -2.1326705 64.931938 -2.1326705 64.931938 -6.0563197 -35.405667 
2.9552 -6.0541034 -35.418185 -2.1326429 64.906976 -2.1326429 64.906976 -6.0541034 -35.418185 
2.956 -6.0518938 -35.430705 -2.1326148 64.882045 -2.1326148 64.882045 -6.0518938 -35.430705 
2.9568 -6.0496911 -35.443228 -2.1325863 64.857144 -2.1325863 64.857144 -6.0496911 -35.443228 
2.9576 -6.0474951 -35.455753 -2.1325573 64.832273 -2.1325573 64.832273 -6.0474951 -35.455753 
2.9584 -6.0453058 -35.468282 -2.1325279 64.807432 -2.1325279 64.807432 -6.0453058 -35.468282 
2.9592 -6.0431232 -35.480813 -2.132498 64.782621 -2.132498 64.782621 -6.0431232 -35.480813 
2.96 -6.0409473 -35.493347 -2.1324677 64.757841 -2.1324677 64.757841 -6.0409473 -35.493347 
2.9608 -6.0387781 -35.505883 -2.1324369 64.73309 -2.1324369 64.73309 -6.0387781 -35.505883 
2.9616 -6.0366155 -35.518421 -2.1324057 64.708369 -2.1324057 64.708369 -6.0366155 -35.518421 
2.9624 -6.0344596 -35.530963 -2.132374 64.683678 -2.132374 64.683678 -6.0344596 -35.530963 
2.9632 -6.0323102 -35.543506 -2.1323418 64.659017 -2.1323418 64.659017 -6.0323102 -35.543506 
2.964 -6.0301675 -35.556052 -2.1323092 64.634385 -2.1323092 64.634385 -6.0301675 -35.556052 
2.9648 -6.0280313 -35.5686 -2.1322761 64.609783 -2.1322761 64.609783 -6.0280313 -35.5686 
2.9656 -6.0259017 -35.581151 -2.1322426 64.58521 -2.1322426 64.58521 -6.0259017 -35.581151 
2.9664 -6.0237786 -35.593703 -2.1322086 64.560667 -2.1322086 64.560667 -6.0237786 -35.593703 
2.9672 -6.021662 -35.606258 -2.1321742 64.536154 -2.1321742 64.536154 -6.021662 -35.606258 
2.968 -6.0195519 -35.618815 -2.1321393 64.511669 -2.1321393 64.511669 -6.0195519 -35.618815 
2.9688 -6.0174483 -35.631374 -2.132104 64.487214 -2.132104 64.487214 -6.0174483 -35.631374 
2.9696 -6.0153511 -35.643935 -2.1320681 64.462788 -2.1320681 64.462788 -6.0153511 -35.643935 
2.9704 -6.0132603 -35.656497 -2.1320319 64.438392 -2.1320319 64.438392 -6.0132603 -35.656497 
2.9712 -6.011176 -35.669062 -2.1319951 64.414024 -2.1319951 64.414024 -6.011176 -35.669062 
2.972 -6.009098 -35.681629 -2.131958 64.389685 -2.131958 64.389685 -6.009098 -35.681629 
2.9728 -6.0070265 -35.694197 -2.1319203 64.365376 -2.1319203 64.365376 -6.0070265 -35.694197 
2.9736 -6.0049612 -35.706767 -2.1318822 64.341095 -2.1318822 64.341095 -6.0049612 -35.706767 
2.9744 -6.0029024 -35.719339 -2.1318436 64.316843 -2.1318436 64.316843 -6.0029024 -35.719339 
2.9752 -6.0008498 -35.731913 -2.1318046 64.29262 -2.1318046 64.29262 -6.0008498 -35.731913 
2.976 -5.9988035 -35.744488 -2.1317651 64.268425 -2.1317651 64.268425 -5.9988035 -35.744488 
2.9768 -5.9967635 -35.757065 -2.1317252 64.244259 -2.1317252 64.244259 -5.9967635 -35.757065 
2.9776 -5.9947298 -35.769643 -2.1316848 64.220121 -2.1316848 64.220121 -5.9947298 -35.769643 
