! AWR Design Environment (17603) Fri Jul 12 14:53:36 2024
! Document = 'RLC Resonator TLIN'
! nPorts: 2, nXvals: 10001

# GHz S DB R 50
!Freq DBS11 AngS11 DBS21 AngS21 DBS12 AngS12 DBS22 AngS22 
5.7634124 -4.1569553 127.91281 -2.1105613 -142.03258 -2.1105613 -142.03258 -4.1569553 127.91281 
5.763413 -4.145242 127.85161 -2.1179073 -142.09366 -2.1179073 -142.09366 -4.145242 127.85161 
5.7634136 -4.1335224 127.79024 -2.1252895 -142.15491 -2.1252895 -142.15491 -4.1335224 127.79024 
5.7634142 -4.1217968 127.72871 -2.1327082 -142.21632 -2.1327082 -142.21632 -4.1217968 127.72871 
5.7634148 -4.110065 127.66701 -2.1401636 -142.2779 -2.1401636 -142.2779 -4.110065 127.66701 
5.7634154 -4.0983272 127.60514 -2.1476559 -142.33965 -2.1476559 -142.33965 -4.0983272 127.60514 
5.763416 -4.0865834 127.54309 -2.1551853 -142.40157 -2.1551853 -142.40157 -4.0865834 127.54309 
5.7634166 -4.0748337 127.48088 -2.1627521 -142.46365 -2.1627521 -142.46365 -4.0748337 127.48088 
5.7634172 -4.063078 127.4185 -2.1703565 -142.52591 -2.1703565 -142.52591 -4.063078 127.4185 
5.7634178 -4.0513164 127.35595 -2.1779987 -142.58833 -2.1779987 -142.58833 -4.0513164 127.35595 
5.7634184 -4.039549 127.29323 -2.185679 -142.65093 -2.185679 -142.65093 -4.039549 127.29323 
5.763419 -4.0277757 127.23034 -2.1933977 -142.71369 -2.1933977 -142.71369 -4.0277757 127.23034 
5.7634196 -4.0159967 127.16727 -2.2011548 -142.77663 -2.2011548 -142.77663 -4.0159967 127.16727 
5.7634202 -4.004212 127.10403 -2.2089508 -142.83974 -2.2089508 -142.83974 -4.004212 127.10403 
5.7634208 -3.9924216 127.04062 -2.2167859 -142.90303 -2.2167859 -142.90303 -3.9924216 127.04062 
5.7634214 -3.9806255 126.97704 -2.2246602 -142.96648 -2.2246602 -142.96648 -3.9806255 126.97704 
5.763422 -3.9688239 126.91328 -2.232574 -143.03011 -2.232574 -143.03011 -3.9688239 126.91328 
5.7634226 -3.9570167 126.84934 -2.2405277 -143.09392 -2.2405277 -143.09392 -3.9570167 126.84934 
5.7634232 -3.9452039 126.78523 -2.2485214 -143.1579 -2.2485214 -143.1579 -3.9452039 126.78523 
5.7634238 -3.9333858 126.72094 -2.2565554 -143.22206 -2.2565554 -143.22206 -3.9333858 126.72094 
5.7634244 -3.9215622 126.65648 -2.2646299 -143.28639 -2.2646299 -143.28639 -3.9215622 126.65648 
5.763425 -3.9097332 126.59183 -2.2727453 -143.3509 -2.2727453 -143.3509 -3.9097332 126.59183 
5.7634256 -3.8978989 126.52701 -2.2809017 -143.41558 -2.2809017 -143.41558 -3.8978989 126.52701 
5.7634262 -3.8860594 126.46202 -2.2890994 -143.48045 -2.2890994 -143.48045 -3.8860594 126.46202 
5.7634268 -3.8742145 126.39684 -2.2973388 -143.54549 -2.2973388 -143.54549 -3.8742145 126.39684 
5.7634274 -3.8623646 126.33148 -2.30562 -143.61071 -2.30562 -143.61071 -3.8623646 126.33148 
5.763428 -3.8505094 126.26595 -2.3139433 -143.67611 -2.3139433 -143.67611 -3.8505094 126.26595 
5.7634286 -3.8386492 126.20023 -2.3223091 -143.74169 -2.3223091 -143.74169 -3.8386492 126.20023 
5.7634292 -3.826784 126.13433 -2.3307175 -143.80746 -2.3307175 -143.80746 -3.826784 126.13433 
5.7634298 -3.8149137 126.06825 -2.3391688 -143.8734 -2.3391688 -143.8734 -3.8149137 126.06825 
5.7634304 -3.8030385 126.00198 -2.3476634 -143.93953 -2.3476634 -143.93953 -3.8030385 126.00198 
5.763431 -3.7911584 125.93554 -2.3562015 -144.00583 -2.3562015 -144.00583 -3.7911584 125.93554 
5.7634316 -3.7792735 125.86891 -2.3647833 -144.07232 -2.3647833 -144.07232 -3.7792735 125.86891 
5.7634322 -3.7673838 125.80209 -2.3734092 -144.139 -2.3734092 -144.139 -3.7673838 125.80209 
5.7634328 -3.7554894 125.73509 -2.3820795 -144.20586 -2.3820795 -144.20586 -3.7554894 125.73509 
5.7634334 -3.7435903 125.66791 -2.3907943 -144.2729 -2.3907943 -144.2729 -3.7435903 125.66791 
5.763434 -3.7316865 125.60054 -2.3995541 -144.34013 -2.3995541 -144.34013 -3.7316865 125.60054 
5.7634346 -3.7197782 125.53298 -2.4083592 -144.40754 -2.4083592 -144.40754 -3.7197782 125.53298 
5.7634352 -3.7078653 125.46523 -2.4172097 -144.47514 -2.4172097 -144.47514 -3.7078653 125.46523 
5.7634358 -3.695948 125.3973 -2.426106 -144.54293 -2.426106 -144.54293 -3.695948 125.3973 
5.7634364 -3.6840263 125.32918 -2.4350484 -144.61091 -2.4350484 -144.61091 -3.6840263 125.32918 
5.763437 -3.6721002 125.26087 -2.4440373 -144.67907 -2.4440373 -144.67907 -3.6721002 125.26087 
5.7634376 -3.6601698 125.19237 -2.4530728 -144.74742 -2.4530728 -144.74742 -3.6601698 125.19237 
5.7634382 -3.6482352 125.12368 -2.4621553 -144.81596 -2.4621553 -144.81596 -3.6482352 125.12368 
5.7634388 -3.6362964 125.0548 -2.4712852 -144.8847 -2.4712852 -144.8847 -3.6362964 125.0548 
5.7634394 -3.6243534 124.98573 -2.4804627 -144.95362 -2.4804627 -144.95362 -3.6243534 124.98573 
5.76344 -3.6124064 124.91647 -2.4896881 -145.02273 -2.4896881 -145.02273 -3.6124064 124.91647 
5.7634406 -3.6004554 124.84701 -2.4989617 -145.09204 -2.4989617 -145.09204 -3.6004554 124.84701 
5.7634412 -3.5885004 124.77736 -2.508284 -145.16154 -2.508284 -145.16154 -3.5885004 124.77736 
5.7634418 -3.5765416 124.70752 -2.5176551 -145.23123 -2.5176551 -145.23123 -3.5765416 124.70752 
5.7634424 -3.5645789 124.63748 -2.5270754 -145.30111 -2.5270754 -145.30111 -3.5645789 124.63748 
5.763443 -3.5526124 124.56725 -2.5365453 -145.37119 -2.5365453 -145.37119 -3.5526124 124.56725 
5.7634436 -3.5406423 124.49682 -2.546065 -145.44146 -2.546065 -145.44146 -3.5406423 124.49682 
5.7634442 -3.5286685 124.4262 -2.555635 -145.51193 -2.555635 -145.51193 -3.5286685 124.4262 
5.7634448 -3.5166911 124.35538 -2.5652554 -145.5826 -2.5652554 -145.5826 -3.5166911 124.35538 
5.7634454 -3.5047102 124.28436 -2.5749267 -145.65346 -2.5749267 -145.65346 -3.5047102 124.28436 
5.763446 -3.4927259 124.21315 -2.5846492 -145.72452 -2.5846492 -145.72452 -3.4927259 124.21315 
5.7634466 -3.4807382 124.14173 -2.5944233 -145.79577 -2.5944233 -145.79577 -3.4807382 124.14173 
5.7634472 -3.4687471 124.07012 -2.6042492 -145.86723 -2.6042492 -145.86723 -3.4687471 124.07012 
5.7634478 -3.4567528 123.9983 -2.6141274 -145.93888 -2.6141274 -145.93888 -3.4567528 123.9983 
5.7634484 -3.4447554 123.92629 -2.6240581 -146.01074 -2.6240581 -146.01074 -3.4447554 123.92629 
5.763449 -3.4327548 123.85408 -2.6340418 -146.08279 -2.6340418 -146.08279 -3.4327548 123.85408 
5.7634496 -3.4207511 123.78166 -2.6440787 -146.15504 -2.6440787 -146.15504 -3.4207511 123.78166 
5.7634502 -3.4087445 123.70904 -2.6541693 -146.2275 -2.6541693 -146.2275 -3.4087445 123.70904 
5.7634508 -3.396735 123.63622 -2.6643139 -146.30016 -2.6643139 -146.30016 -3.396735 123.63622 
5.7634514 -3.3847226 123.5632 -2.6745128 -146.37302 -2.6745128 -146.37302 -3.3847226 123.5632 
5.763452 -3.3727075 123.48997 -2.6847665 -146.44608 -2.6847665 -146.44608 -3.3727075 123.48997 
5.7634526 -3.3606896 123.41653 -2.6950752 -146.51935 -2.6950752 -146.51935 -3.3606896 123.41653 
5.7634532 -3.3486691 123.3429 -2.7054395 -146.59282 -2.7054395 -146.59282 -3.3486691 123.3429 
5.7634538 -3.3366461 123.26905 -2.7158595 -146.6665 -2.7158595 -146.6665 -3.3366461 123.26905 
5.7634544 -3.3246206 123.195 -2.7263358 -146.74038 -2.7263358 -146.74038 -3.3246206 123.195 
5.763455 -3.3125927 123.12074 -2.7368687 -146.81447 -2.7368687 -146.81447 -3.3125927 123.12074 
5.7634556 -3.3005625 123.04628 -2.7474586 -146.88876 -2.7474586 -146.88876 -3.3005625 123.04628 
5.7634562 -3.28853 122.9716 -2.7581058 -146.96327 -2.7581058 -146.96327 -3.28853 122.9716 
5.7634568 -3.2764953 122.89672 -2.7688108 -147.03798 -2.7688108 -147.03798 -3.2764953 122.89672 
5.7634574 -3.2644586 122.82162 -2.7795739 -147.1129 -2.7795739 -147.1129 -3.2644586 122.82162 
5.763458 -3.2524198 122.74632 -2.7903956 -147.18803 -2.7903956 -147.18803 -3.2524198 122.74632 
5.7634586 -3.240379 122.67081 -2.8012763 -147.26337 -2.8012763 -147.26337 -3.240379 122.67081 
5.7634592 -3.2283364 122.59508 -2.8122163 -147.33892 -2.8122163 -147.33892 -3.2283364 122.59508 
5.7634598 -3.216292 122.51914 -2.823216 -147.41468 -2.823216 -147.41468 -3.216292 122.51914 
5.7634604 -3.2042459 122.44299 -2.834276 -147.49065 -2.834276 -147.49065 -3.2042459 122.44299 
5.763461 -3.1921982 122.36663 -2.8453965 -147.56683 -2.8453965 -147.56683 -3.1921982 122.36663 
5.7634616 -3.1801489 122.29005 -2.856578 -147.64323 -2.856578 -147.64323 -3.1801489 122.29005 
5.7634622 -3.1680982 122.21326 -2.8678209 -147.71984 -2.8678209 -147.71984 -3.1680982 122.21326 
5.7634628 -3.1560461 122.13625 -2.8791256 -147.79667 -2.8791256 -147.79667 -3.1560461 122.13625 
5.7634634 -3.1439927 122.05902 -2.8904926 -147.87371 -2.8904926 -147.87371 -3.1439927 122.05902 
5.763464 -3.1319381 121.98158 -2.9019224 -147.95097 -2.9019224 -147.95097 -3.1319381 121.98158 
5.7634646 -3.1198824 121.90393 -2.9134152 -148.02844 -2.9134152 -148.02844 -3.1198824 121.90393 
5.7634652 -3.1078256 121.82605 -2.9249716 -148.10613 -2.9249716 -148.10613 -3.1078256 121.82605 
5.7634658 -3.0957679 121.74796 -2.936592 -148.18404 -2.936592 -148.18404 -3.0957679 121.74796 
5.7634664 -3.0837093 121.66964 -2.9482769 -148.26216 -2.9482769 -148.26216 -3.0837093 121.66964 
5.763467 -3.07165 121.59111 -2.9600266 -148.34051 -2.9600266 -148.34051 -3.07165 121.59111 
5.7634676 -3.05959 121.51236 -2.9718418 -148.41907 -2.9718418 -148.41907 -3.05959 121.51236 
5.7634682 -3.0475294 121.43338 -2.9837227 -148.49785 -2.9837227 -148.49785 -3.0475294 121.43338 
5.7634688 -3.0354682 121.35419 -2.9956699 -148.57686 -2.9956699 -148.57686 -3.0354682 121.35419 
5.7634694 -3.0234067 121.27477 -3.0076838 -148.65608 -3.0076838 -148.65608 -3.0234067 121.27477 
5.76347 -3.0113448 121.19513 -3.0197649 -148.73553 -3.0197649 -148.73553 -3.0113448 121.19513 
5.7634706 -2.9992828 121.11527 -3.0319137 -148.81519 -3.0319137 -148.81519 -2.9992828 121.11527 
5.7634712 -2.9872206 121.03518 -3.0441306 -148.89509 -3.0441306 -148.89509 -2.9872206 121.03518 
5.7634718 -2.9751583 120.95487 -3.0564162 -148.9752 -3.0564162 -148.9752 -2.9751583 120.95487 
5.7634724 -2.9630961 120.87433 -3.0687709 -149.05554 -3.0687709 -149.05554 -2.9630961 120.87433 
5.763473 -2.9510341 120.79357 -3.0811951 -149.1361 -3.0811951 -149.1361 -2.9510341 120.79357 
5.7634736 -2.9389723 120.71257 -3.0936895 -149.21689 -3.0936895 -149.21689 -2.9389723 120.71257 
5.7634742 -2.9269109 120.63136 -3.1062544 -149.29791 -3.1062544 -149.29791 -2.9269109 120.63136 
5.7634748 -2.9148499 120.54991 -3.1188904 -149.37915 -3.1188904 -149.37915 -2.9148499 120.54991 
5.7634754 -2.9027895 120.46824 -3.131598 -149.46062 -3.131598 -149.46062 -2.9027895 120.46824 
5.763476 -2.8907297 120.38633 -3.1443777 -149.54232 -3.1443777 -149.54232 -2.8907297 120.38633 
5.7634766 -2.8786707 120.3042 -3.15723 -149.62425 -3.15723 -149.62425 -2.8786707 120.3042 
5.7634772 -2.8666126 120.22184 -3.1701554 -149.7064 -3.1701554 -149.7064 -2.8666126 120.22184 
5.7634778 -2.8545554 120.13924 -3.1831545 -149.78879 -3.1831545 -149.78879 -2.8545554 120.13924 
5.7634784 -2.8424992 120.05642 -3.1962278 -149.8714 -3.1962278 -149.8714 -2.8424992 120.05642 
5.763479 -2.8304442 119.97336 -3.2093757 -149.95425 -3.2093757 -149.95425 -2.8304442 119.97336 
5.7634796 -2.8183905 119.89007 -3.2225989 -150.03733 -3.2225989 -150.03733 -2.8183905 119.89007 
5.7634802 -2.8063382 119.80654 -3.2358979 -150.12064 -3.2358979 -150.12064 -2.8063382 119.80654 
5.7634808 -2.7942873 119.72279 -3.2492732 -150.20418 -3.2492732 -150.20418 -2.7942873 119.72279 
5.7634814 -2.7822381 119.63879 -3.2627254 -150.28796 -3.2627254 -150.28796 -2.7822381 119.63879 
5.763482 -2.7701906 119.55456 -3.276255 -150.37197 -3.276255 -150.37197 -2.7701906 119.55456 
5.7634826 -2.7581448 119.4701 -3.2898626 -150.45621 -3.2898626 -150.45621 -2.7581448 119.4701 
5.7634832 -2.746101 119.3854 -3.3035487 -150.5407 -3.3035487 -150.5407 -2.746101 119.3854 
5.7634838 -2.7340592 119.30046 -3.317314 -150.62541 -3.317314 -150.62541 -2.7340592 119.30046 
5.7634844 -2.7220196 119.21528 -3.331159 -150.71037 -3.331159 -150.71037 -2.7220196 119.21528 
5.763485 -2.7099822 119.12987 -3.3450842 -150.79556 -3.3450842 -150.79556 -2.7099822 119.12987 
5.7634856 -2.6979472 119.04421 -3.3590903 -150.88099 -3.3590903 -150.88099 -2.6979472 119.04421 
5.7634862 -2.6859147 118.95832 -3.3731778 -150.96665 -3.3731778 -150.96665 -2.6859147 118.95832 
5.7634868 -2.6738849 118.87218 -3.3873474 -151.05256 -3.3873474 -151.05256 -2.6738849 118.87218 
5.7634874 -2.6618577 118.78581 -3.4015996 -151.1387 -3.4015996 -151.1387 -2.6618577 118.78581 
5.763488 -2.6498334 118.69919 -3.4159351 -151.22509 -3.4159351 -151.22509 -2.6498334 118.69919 
5.7634886 -2.637812 118.61233 -3.4303544 -151.31172 -3.4303544 -151.31172 -2.637812 118.61233 
5.7634892 -2.6257937 118.52523 -3.4448582 -151.39859 -3.4448582 -151.39859 -2.6257937 118.52523 
5.7634898 -2.6137786 118.43788 -3.4594471 -151.4857 -3.4594471 -151.4857 -2.6137786 118.43788 
5.7634904 -2.6017669 118.35029 -3.4741218 -151.57305 -3.4741218 -151.57305 -2.6017669 118.35029 
5.763491 -2.5897586 118.26246 -3.4888827 -151.66064 -3.4888827 -151.66064 -2.5897586 118.26246 
5.7634916 -2.5777538 118.17438 -3.5037307 -151.74848 -3.5037307 -151.74848 -2.5777538 118.17438 
5.7634922 -2.5657528 118.08605 -3.5186663 -151.83657 -3.5186663 -151.83657 -2.5657528 118.08605 
5.7634928 -2.5537556 117.99748 -3.5336902 -151.9249 -3.5336902 -151.9249 -2.5537556 117.99748 
5.7634934 -2.5417623 117.90866 -3.548803 -152.01347 -3.548803 -152.01347 -2.5417623 117.90866 
5.763494 -2.5297731 117.81959 -3.5640055 -152.10229 -3.5640055 -152.10229 -2.5297731 117.81959 
5.7634946 -2.5177881 117.73028 -3.5792982 -152.19136 -3.5792982 -152.19136 -2.5177881 117.73028 
5.7634952 -2.5058074 117.64071 -3.5946818 -152.28068 -3.5946818 -152.28068 -2.5058074 117.64071 
5.7634958 -2.4938312 117.5509 -3.6101571 -152.37024 -3.6101571 -152.37024 -2.4938312 117.5509 
5.7634964 -2.4818596 117.46083 -3.6257247 -152.46005 -3.6257247 -152.46005 -2.4818596 117.46083 
5.763497 -2.4698928 117.37052 -3.6413853 -152.55011 -3.6413853 -152.55011 -2.4698928 117.37052 
5.7634976 -2.4579307 117.27995 -3.6571396 -152.64042 -3.6571396 -152.64042 -2.4579307 117.27995 
5.7634982 -2.4459737 117.18913 -3.6729883 -152.73099 -3.6729883 -152.73099 -2.4459737 117.18913 
5.7634988 -2.4340218 117.09806 -3.6889322 -152.8218 -3.6889322 -152.8218 -2.4340218 117.09806 
5.7634994 -2.4220752 117.00674 -3.7049718 -152.91286 -3.7049718 -152.91286 -2.4220752 117.00674 
5.7635 -2.410134 116.91516 -3.7211081 -153.00418 -3.7211081 -153.00418 -2.410134 116.91516 
5.7635006 -2.3981983 116.82333 -3.7373416 -153.09574 -3.7373416 -153.09574 -2.3981983 116.82333 
5.7635012 -2.3862683 116.73124 -3.7536732 -153.18757 -3.7536732 -153.18757 -2.3862683 116.73124 
5.7635018 -2.3743441 116.6389 -3.7701035 -153.27964 -3.7701035 -153.27964 -2.3743441 116.6389 
5.7635024 -2.3624258 116.5463 -3.7866334 -153.37197 -3.7866334 -153.37197 -2.3624258 116.5463 
5.763503 -2.3505137 116.45345 -3.8032636 -153.46455 -3.8032636 -153.46455 -2.3505137 116.45345 
5.7635036 -2.3386079 116.36033 -3.8199948 -153.55739 -3.8199948 -153.55739 -2.3386079 116.36033 
5.7635042 -2.3267084 116.26696 -3.8368279 -153.65049 -3.8368279 -153.65049 -2.3267084 116.26696 
5.7635048 -2.3148154 116.17333 -3.8537635 -153.74384 -3.8537635 -153.74384 -2.3148154 116.17333 
5.7635054 -2.3029292 116.07945 -3.8708026 -153.83745 -3.8708026 -153.83745 -2.3029292 116.07945 
5.763506 -2.2910497 115.9853 -3.8879459 -153.93132 -3.8879459 -153.93132 -2.2910497 115.9853 
5.7635066 -2.2791773 115.89089 -3.9051942 -154.02544 -3.9051942 -154.02544 -2.2791773 115.89089 
5.7635072 -2.267312 115.79622 -3.9225483 -154.11983 -3.9225483 -154.11983 -2.267312 115.79622 
5.7635078 -2.2554539 115.70129 -3.940009 -154.21447 -3.940009 -154.21447 -2.2554539 115.70129 
5.7635084 -2.2436033 115.6061 -3.9575772 -154.30938 -3.9575772 -154.30938 -2.2436033 115.6061 
5.763509 -2.2317603 115.51065 -3.9752537 -154.40454 -3.9752537 -154.40454 -2.2317603 115.51065 
5.7635096 -2.219925 115.41493 -3.9930393 -154.49996 -3.9930393 -154.49996 -2.219925 115.41493 
5.7635102 -2.2080976 115.31895 -4.010935 -154.59565 -4.010935 -154.59565 -2.2080976 115.31895 
5.7635108 -2.1962783 115.22271 -4.0289414 -154.6916 -4.0289414 -154.6916 -2.1962783 115.22271 
5.7635114 -2.1844672 115.1262 -4.0470596 -154.78781 -4.0470596 -154.78781 -2.1844672 115.1262 
5.763512 -2.1726644 115.02943 -4.0652904 -154.88428 -4.0652904 -154.88428 -2.1726644 115.02943 
5.7635126 -2.1608701 114.93239 -4.0836347 -154.98102 -4.0836347 -154.98102 -2.1608701 114.93239 
5.7635132 -2.1490846 114.83508 -4.1020933 -155.07802 -4.1020933 -155.07802 -2.1490846 114.83508 
5.7635138 -2.1373078 114.73751 -4.1206672 -155.17529 -4.1206672 -155.17529 -2.1373078 114.73751 
5.7635144 -2.1255401 114.63967 -4.1393573 -155.27282 -4.1393573 -155.27282 -2.1255401 114.63967 
5.763515 -2.1137816 114.54156 -4.1581645 -155.37061 -4.1581645 -155.37061 -2.1137816 114.54156 
5.7635156 -2.1020323 114.44319 -4.1770898 -155.46868 -4.1770898 -155.46868 -2.1020323 114.44319 
5.7635162 -2.0902926 114.34454 -4.196134 -155.567 -4.196134 -155.567 -2.0902926 114.34454 
5.7635168 -2.0785626 114.24563 -4.2152981 -155.6656 -4.2152981 -155.6656 -2.0785626 114.24563 
5.7635174 -2.0668423 114.14645 -4.2345831 -155.76446 -4.2345831 -155.76446 -2.0668423 114.14645 
5.763518 -2.0551321 114.04699 -4.25399 -155.8636 -4.25399 -155.8636 -2.0551321 114.04699 
5.7635186 -2.0434321 113.94727 -4.2735197 -155.963 -4.2735197 -155.963 -2.0434321 113.94727 
5.7635192 -2.0317424 113.84727 -4.2931732 -156.06267 -4.2931732 -156.06267 -2.0317424 113.84727 
5.7635198 -2.0200632 113.747 -4.3129515 -156.16261 -4.3129515 -156.16261 -2.0200632 113.747 
5.7635204 -2.0083947 113.64646 -4.3328556 -156.26281 -4.3328556 -156.26281 -2.0083947 113.64646 
5.763521 -1.9967371 113.54565 -4.3528866 -156.36329 -4.3528866 -156.36329 -1.9967371 113.54565 
5.7635216 -1.9850905 113.44456 -4.3730454 -156.46404 -4.3730454 -156.46404 -1.9850905 113.44456 
5.7635222 -1.9734551 113.3432 -4.3933331 -156.56506 -4.3933331 -156.56506 -1.9734551 113.3432 
5.7635228 -1.9618311 113.24157 -4.4137508 -156.66636 -4.4137508 -156.66636 -1.9618311 113.24157 
5.7635234 -1.9502187 113.13966 -4.4342995 -156.76792 -4.4342995 -156.76792 -1.9502187 113.13966 
5.763524 -1.938618 113.03748 -4.4549802 -156.86976 -4.4549802 -156.86976 -1.938618 113.03748 
5.7635246 -1.9270292 112.93502 -4.4757941 -156.97187 -4.4757941 -156.97187 -1.9270292 112.93502 
5.7635252 -1.9154526 112.83228 -4.4967423 -157.07426 -4.4967423 -157.07426 -1.9154526 112.83228 
5.7635258 -1.9038883 112.72927 -4.5178258 -157.17691 -4.5178258 -157.17691 -1.9038883 112.72927 
5.7635264 -1.8923364 112.62598 -4.5390458 -157.27985 -4.5390458 -157.27985 -1.8923364 112.62598 
5.763527 -1.8807972 112.52241 -4.5604033 -157.38306 -4.5604033 -157.38306 -1.8807972 112.52241 
5.7635276 -1.8692709 112.41856 -4.5818997 -157.48654 -4.5818997 -157.48654 -1.8692709 112.41856 
5.7635282 -1.8577576 112.31444 -4.6035359 -157.5903 -4.6035359 -157.5903 -1.8577576 112.31444 
5.7635288 -1.8462575 112.21004 -4.6253131 -157.69433 -4.6253131 -157.69433 -1.8462575 112.21004 
5.7635294 -1.8347709 112.10536 -4.6472326 -157.79864 -4.6472326 -157.79864 -1.8347709 112.10536 
5.76353 -1.8232978 112.0004 -4.6692955 -157.90323 -4.6692955 -157.90323 -1.8232978 112.0004 
5.7635306 -1.8118386 111.89515 -4.6915031 -158.00809 -4.6915031 -158.00809 -1.8118386 111.89515 
5.7635312 -1.8003934 111.78963 -4.7138564 -158.11324 -4.7138564 -158.11324 -1.8003934 111.78963 
5.7635318 -1.7889623 111.68383 -4.7363568 -158.21866 -4.7363568 -158.21866 -1.7889623 111.68383 
5.7635324 -1.7775456 111.57775 -4.7590056 -158.32435 -4.7590056 -158.32435 -1.7775456 111.57775 
5.763533 -1.7661435 111.47138 -4.7818039 -158.43033 -4.7818039 -158.43033 -1.7661435 111.47138 
5.7635336 -1.7547562 111.36473 -4.804753 -158.53659 -4.804753 -158.53659 -1.7547562 111.36473 
5.7635342 -1.7433838 111.2578 -4.8278542 -158.64312 -4.8278542 -158.64312 -1.7433838 111.2578 
5.7635348 -1.7320267 111.15059 -4.8511088 -158.74994 -4.8511088 -158.74994 -1.7320267 111.15059 
5.7635354 -1.7206849 111.04309 -4.8745181 -158.85703 -4.8745181 -158.85703 -1.7206849 111.04309 
5.763536 -1.7093587 110.93531 -4.8980835 -158.96441 -4.8980835 -158.96441 -1.7093587 110.93531 
5.7635366 -1.6980482 110.82725 -4.9218063 -159.07206 -4.9218063 -159.07206 -1.6980482 110.82725 
5.7635372 -1.6867538 110.7189 -4.9456878 -159.18 -4.9456878 -159.18 -1.6867538 110.7189 
5.7635378 -1.6754755 110.61027 -4.9697293 -159.28822 -4.9697293 -159.28822 -1.6754755 110.61027 
5.7635384 -1.6642136 110.50135 -4.9939324 -159.39672 -4.9939324 -159.39672 -1.6642136 110.50135 
5.763539 -1.6529684 110.39215 -5.0182984 -159.5055 -5.0182984 -159.5055 -1.6529684 110.39215 
5.7635396 -1.6417399 110.28266 -5.0428286 -159.61456 -5.0428286 -159.61456 -1.6417399 110.28266 
5.7635402 -1.6305285 110.17289 -5.0675246 -159.72391 -5.0675246 -159.72391 -1.6305285 110.17289 
5.7635408 -1.6193343 110.06283 -5.0923878 -159.83354 -5.0923878 -159.83354 -1.6193343 110.06283 
5.7635414 -1.6081576 109.95248 -5.1174197 -159.94345 -5.1174197 -159.94345 -1.6081576 109.95248 
5.763542 -1.5969985 109.84184 -5.1426217 -160.05364 -5.1426217 -160.05364 -1.5969985 109.84184 
5.7635426 -1.5858573 109.73092 -5.1679953 -160.16412 -5.1679953 -160.16412 -1.5858573 109.73092 
5.7635432 -1.5747342 109.61971 -5.193542 -160.27488 -5.193542 -160.27488 -1.5747342 109.61971 
5.7635438 -1.5636294 109.50822 -5.2192635 -160.38593 -5.2192635 -160.38593 -1.5636294 109.50822 
5.7635444 -1.5525431 109.39643 -5.2451612 -160.49726 -5.2451612 -160.49726 -1.5525431 109.39643 
5.763545 -1.5414755 109.28436 -5.2712367 -160.60887 -5.2712367 -160.60887 -1.5414755 109.28436 
5.7635456 -1.5304269 109.172 -5.2974916 -160.72077 -5.2974916 -160.72077 -1.5304269 109.172 
5.7635462 -1.5193975 109.05935 -5.3239275 -160.83295 -5.3239275 -160.83295 -1.5193975 109.05935 
5.7635468 -1.5083875 108.94641 -5.3505461 -160.94542 -5.3505461 -160.94542 -1.5083875 108.94641 
5.7635474 -1.4973971 108.83319 -5.3773489 -161.05818 -5.3773489 -161.05818 -1.4973971 108.83319 
5.763548 -1.4864265 108.71967 -5.4043377 -161.17122 -5.4043377 -161.17122 -1.4864265 108.71967 
5.7635486 -1.4754761 108.60586 -5.4315142 -161.28454 -5.4315142 -161.28454 -1.4754761 108.60586 
5.7635492 -1.4645459 108.49176 -5.4588799 -161.39815 -5.4588799 -161.39815 -1.4645459 108.49176 
5.7635498 -1.4536362 108.37738 -5.4864368 -161.51204 -5.4864368 -161.51204 -1.4536362 108.37738 
5.7635504 -1.4427474 108.2627 -5.5141865 -161.62623 -5.5141865 -161.62623 -1.4427474 108.2627 
5.763551 -1.4318794 108.14773 -5.5421308 -161.74069 -5.5421308 -161.74069 -1.4318794 108.14773 
5.7635516 -1.4210327 108.03248 -5.5702714 -161.85545 -5.5702714 -161.85545 -1.4210327 108.03248 
5.7635522 -1.4102075 107.91693 -5.5986103 -161.97049 -5.5986103 -161.97049 -1.4102075 107.91693 
5.7635528 -1.3994039 107.80109 -5.6271492 -162.08581 -5.6271492 -162.08581 -1.3994039 107.80109 
5.7635534 -1.3886222 107.68496 -5.6558901 -162.20142 -5.6558901 -162.20142 -1.3886222 107.68496 
5.763554 -1.3778627 107.56853 -5.6848347 -162.31732 -5.6848347 -162.31732 -1.3778627 107.56853 
5.7635546 -1.3671256 107.45182 -5.713985 -162.43351 -5.713985 -162.43351 -1.3671256 107.45182 
5.7635552 -1.356411 107.33482 -5.7433429 -162.54998 -5.7433429 -162.54998 -1.356411 107.33482 
5.7635558 -1.3457194 107.21752 -5.7729104 -162.66674 -5.7729104 -162.66674 -1.3457194 107.21752 
5.7635564 -1.3350508 107.09993 -5.8026895 -162.78378 -5.8026895 -162.78378 -1.3350508 107.09993 
5.763557 -1.3244055 106.98205 -5.8326821 -162.90111 -5.8326821 -162.90111 -1.3244055 106.98205 
5.7635576 -1.3137838 106.86388 -5.8628904 -163.01873 -5.8628904 -163.01873 -1.3137838 106.86388 
5.7635582 -1.3031859 106.74542 -5.8933163 -163.13664 -5.8933163 -163.13664 -1.3031859 106.74542 
5.7635588 -1.2926121 106.62666 -5.923962 -163.25483 -5.923962 -163.25483 -1.2926121 106.62666 
5.7635594 -1.2820626 106.50761 -5.9548295 -163.37331 -5.9548295 -163.37331 -1.2820626 106.50761 
